ENDERECO_L;SECAO;ZONA;COD_MUNIC_;NM_MUNIC_T;COD_MUNI_1;NM_BAIRRO;COD_LOCALV;NUM_CEP;NM_LOCALVO;SITUACAO;lon;lat;CD_GEOCODB;NM_BAIRR_1
RUA DAS AVENCAS, S/N_;217;124;60011;RIO DE JANEIRO;3304557;BANGU;88389;21815080;ESCOLA LEONIDAS SOBRInO PORTO;Ativo;-43,4628763;-22,8839636;3,30456E+11;Bangu
RUA DAS AVENCAS, S/N_;502;124;60011;RIO DE JANEIRO;3304557;BANGU;88389;21815080;ESCOLA LEONIDAS SOBRInO PORTO;Ativo;-43,4628763;-22,8839636;3,30456E+11;Bangu
RUA DAS AVENCAS, S/N_;218;124;60011;RIO DE JANEIRO;3304557;BANGU;88389;21815080;ESCOLA LEONIDAS SOBRInO PORTO;Ativo;-43,4628763;-22,8839636;3,30456E+11;Bangu
RUA DAS AVENCAS, S/N_;219;124;60011;RIO DE JANEIRO;3304557;BANGU;88389;21815080;ESCOLA LEONIDAS SOBRInO PORTO;Ativo;-43,4628763;-22,8839636;3,30456E+11;Bangu
AV.AUTOMOVEL CLUB S/N / RUA ENG. C.R.M. FILHO;13;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88617;20761380;ESCOLA LIBERATO BITENCOURT;Ativo;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV.AUTOMOVEL CLUB S/N / RUA ENG. C.R.M. FILHO;17;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88617;20761380;ESCOLA LIBERATO BITENCOURT;Ativo;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV.AUTOMOVEL CLUB S/N / RUA ENG. C.R.M. FILHO;14;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88617;20761380;ESCOLA LIBERATO BITENCOURT;Ativo;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV.AUTOMOVEL CLUB S/N / RUA ENG. C.R.M. FILHO;15;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88617;20761380;ESCOLA LIBERATO BITENCOURT;Ativo;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV.AUTOMOVEL CLUB S/N / RUA ENG. C.R.M. FILHO;97;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88617;20761380;ESCOLA LIBERATO BITENCOURT;Ativo;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV.AUTOMOVEL CLUB S/N / RUA ENG. C.R.M. FILHO;16;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88617;20761380;ESCOLA LIBERATO BITENCOURT;Ativo;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV.AUTOMOVEL CLUB S/N / RUA ENG. C.R.M. FILHO;11;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88617;20761380;ESCOLA LIBERATO BITENCOURT;Ativo;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV.AUTOMOVEL CLUB S/N / RUA ENG. C.R.M. FILHO;12;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88617;20761380;ESCOLA LIBERATO BITENCOURT;Ativo;-43,3217331;-22,8487197;3,30456E+11;Iraja
RUA PARANAPANEMA 1055;217;121;60011;RIO DE JANEIRO;3304557;OLARIA;88359;21073180;ESCOLA LUIS CEZAR SAYAO GARCEZ;Ativo;-43,273369;-22,8485909;3,30456E+11;Olaria
RUA PARANAPANEMA 1055;224;121;60011;RIO DE JANEIRO;3304557;OLARIA;88359;21073180;ESCOLA LUIS CEZAR SAYAO GARCEZ;Ativo;-43,273369;-22,8485909;3,30456E+11;Olaria
RUA PARANAPANEMA 1055;211;121;60011;RIO DE JANEIRO;3304557;OLARIA;88359;21073180;ESCOLA LUIS CEZAR SAYAO GARCEZ;Ativo;-43,273369;-22,8485909;3,30456E+11;Olaria
RUA PARANAPANEMA 1055;216;121;60011;RIO DE JANEIRO;3304557;OLARIA;88359;21073180;ESCOLA LUIS CEZAR SAYAO GARCEZ;Ativo;-43,273369;-22,8485909;3,30456E+11;Olaria
RUA PARANAPANEMA 1055;214;121;60011;RIO DE JANEIRO;3304557;OLARIA;88359;21073180;ESCOLA LUIS CEZAR SAYAO GARCEZ;Ativo;-43,273369;-22,8485909;3,30456E+11;Olaria
RUA PARANAPANEMA 1055;215;121;60011;RIO DE JANEIRO;3304557;OLARIA;88359;21073180;ESCOLA LUIS CEZAR SAYAO GARCEZ;Ativo;-43,273369;-22,8485909;3,30456E+11;Olaria
RUA PARANAPANEMA 1055;212;121;60011;RIO DE JANEIRO;3304557;OLARIA;88359;21073180;ESCOLA LUIS CEZAR SAYAO GARCEZ;Ativo;-43,273369;-22,8485909;3,30456E+11;Olaria
RUA PARANAPANEMA 1055;213;121;60011;RIO DE JANEIRO;3304557;OLARIA;88359;21073180;ESCOLA LUIS CEZAR SAYAO GARCEZ;Ativo;-43,273369;-22,8485909;3,30456E+11;Olaria
ESTRADA DO BARRO VERMELHO 1446;30;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;25;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;21;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;20;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;18;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;19;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;29;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;22;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;28;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;23;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;26;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;24;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
ESTRADA DO BARRO VERMELHO 1446;27;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89195;21540501;ESCOLA LUIS DE CAMOES;Ativo;-43,3384637;-22,8456072;3,30456E+11;Rocha Miranda
RUA MARQUES DE SAO VICENTE 238;18;211;60011;RIO DE JANEIRO;3304557;GAVEA;89083;22451040;ESCOLA LUIZ DELFINO;Ativo;-43,233761;-22,9780965;3,30456E+11;Gavea
RUA MARQUES DE SAO VICENTE 238;20;211;60011;RIO DE JANEIRO;3304557;GAVEA;89083;22451040;ESCOLA LUIZ DELFINO;Ativo;-43,233761;-22,9780965;3,30456E+11;Gavea
RUA MARQUES DE SAO VICENTE 238;19;211;60011;RIO DE JANEIRO;3304557;GAVEA;89083;22451040;ESCOLA LUIZ DELFINO;Ativo;-43,233761;-22,9780965;3,30456E+11;Gavea
RUA DIAS DE BARROS 50;56;164;60011;RIO DE JANEIRO;3304557;SANTA TERESA;88556;20241020;ESCOLA MACHADO DE ASSIS;Ativo;-43,1821778;-22,9182685;3,30456E+11;Santa Teresa
RUA DIAS DE BARROS 50;53;164;60011;RIO DE JANEIRO;3304557;SANTA TERESA;88556;20241020;ESCOLA MACHADO DE ASSIS;Ativo;-43,1821778;-22,9182685;3,30456E+11;Santa Teresa
RUA DIAS DE BARROS 50;52;164;60011;RIO DE JANEIRO;3304557;SANTA TERESA;88556;20241020;ESCOLA MACHADO DE ASSIS;Ativo;-43,1821778;-22,9182685;3,30456E+11;Santa Teresa
RUA DIAS DE BARROS 50;50;164;60011;RIO DE JANEIRO;3304557;SANTA TERESA;88556;20241020;ESCOLA MACHADO DE ASSIS;Ativo;-43,1821778;-22,9182685;3,30456E+11;Santa Teresa
RUA DIAS DE BARROS 50;55;164;60011;RIO DE JANEIRO;3304557;SANTA TERESA;88556;20241020;ESCOLA MACHADO DE ASSIS;Ativo;-43,1821778;-22,9182685;3,30456E+11;Santa Teresa
RUA DIAS DE BARROS 50;49;164;60011;RIO DE JANEIRO;3304557;SANTA TERESA;88556;20241020;ESCOLA MACHADO DE ASSIS;Ativo;-43,1821778;-22,9182685;3,30456E+11;Santa Teresa
RUA DIAS DE BARROS 50;51;164;60011;RIO DE JANEIRO;3304557;SANTA TERESA;88556;20241020;ESCOLA MACHADO DE ASSIS;Ativo;-43,1821778;-22,9182685;3,30456E+11;Santa Teresa
RUA DIAS DE BARROS 50;54;164;60011;RIO DE JANEIRO;3304557;SANTA TERESA;88556;20241020;ESCOLA MACHADO DE ASSIS;Ativo;-43,1821778;-22,9182685;3,30456E+11;Santa Teresa
AV. CENTRAL S/N;22;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;16;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;14;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;20;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;21;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;13;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;24;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;23;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;18;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;17;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;66;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;76;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;15;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
AV. CENTRAL S/N;19;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89269;21850390;ESCOLA MARECHAL ALCIDES ETCHEGOYEN;Ativo;-43,3383159;-22,9799208;3,30456E+11;Itanhanga
RUA NOVA PRATA 67;98;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;25;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;28;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;30;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;31;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;29;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;26;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;32;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;33;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;67;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;73;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA NOVA PRATA 67;27;230;60011;RIO DE JANEIRO;3304557;BANGU;89240;21863030;ESCOLA MARIA QUITERIA;Ativo;-43,470513;-22,851848;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;658;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;598;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;672;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;146;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;665;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;145;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;680;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;147;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;676;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA DO DESENHISTA S/N;690;24;60011;RIO DE JANEIRO;3304557;BANGU;88282;21842030;ESCOLA MARIETA CUNHA DA SILVA;Ativo;-43,4775214;-22,8700356;3,30456E+11;Bangu
RUA JANGADEIROS 39;74;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;97;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;76;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;72;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;69;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;75;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;70;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;73;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;71;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA JANGADEIROS 39;93;252;60011;RIO DE JANEIRO;3304557;IPANEMA;87809;22420010;ESCOLA MARILIA DE DIRCEU;Ativo;-43,1968273;-22,9844138;3,30456E+11;Ipanema
RUA AMERICO DA ROCHA 1596;89;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;88;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;87;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;95;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;92;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;96;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;93;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;90;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;97;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;91;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA AMERICO DA ROCHA 1596;94;217;60011;RIO DE JANEIRO;3304557;HONORIO GURGEL;89165;21555300;ESCOLA MARIO PENA DA ROCHA;Ativo;-43,3582842;-22,8494131;3,30456E+11;Honorio Gurgel
RUA ENG. ALVARO NIEMAIER 126;213;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;311598290;22610180;ESCOLA MATER;Ativo;-43,270327;-22,998203;3,30456E+11;Sao Conrado
RUA ENG. ALVARO NIEMAIER 126;234;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;311598290;22610180;ESCOLA MATER;Ativo;-43,270327;-22,998203;3,30456E+11;Sao Conrado
RUA ENG. ALVARO NIEMAIER 126;210;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;311598290;22610180;ESCOLA MATER;Ativo;-43,270327;-22,998203;3,30456E+11;Sao Conrado
RUA DIONISIO 76;98;188;60011;RIO DE JANEIRO;3304557;PENHA;88825;21070170;ESCOLA MEU ENCANTO;Ativo;-43,2833528;-22,841163;3,30456E+11;Penha
RUA DIONISIO 76;69;188;60011;RIO DE JANEIRO;3304557;PENHA;88825;21070170;ESCOLA MEU ENCANTO;Ativo;-43,2833528;-22,841163;3,30456E+11;Penha
RUA DIONISIO 76;70;188;60011;RIO DE JANEIRO;3304557;PENHA;88825;21070170;ESCOLA MEU ENCANTO;Ativo;-43,2833528;-22,841163;3,30456E+11;Penha
RUA DIONISIO 76;71;188;60011;RIO DE JANEIRO;3304557;PENHA;88825;21070170;ESCOLA MEU ENCANTO;Ativo;-43,2833528;-22,841163;3,30456E+11;Penha
RUA DIONISIO 76;68;188;60011;RIO DE JANEIRO;3304557;PENHA;88825;21070170;ESCOLA MEU ENCANTO;Ativo;-43,2833528;-22,841163;3,30456E+11;Penha
RUA DA MATRIZ 67;98;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87886;22260100;ESCOLA MEXICO;Ativo;-43,1918835;-22,9526874;3,30456E+11;Botafogo
RUA DA MATRIZ 67;215;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87886;22260100;ESCOLA MEXICO;Ativo;-43,1918835;-22,9526874;3,30456E+11;Botafogo
RUA DA MATRIZ 67;59;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87886;22260100;ESCOLA MEXICO;Ativo;-43,1918835;-22,9526874;3,30456E+11;Botafogo
RUA DA MATRIZ 67;58;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87886;22260100;ESCOLA MEXICO;Ativo;-43,1918835;-22,9526874;3,30456E+11;Botafogo
RUA DA MATRIZ 67;96;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87886;22260100;ESCOLA MEXICO;Ativo;-43,1918835;-22,9526874;3,30456E+11;Botafogo
RUA DA MATRIZ 67;97;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87886;22260100;ESCOLA MEXICO;Ativo;-43,1918835;-22,9526874;3,30456E+11;Botafogo
RUA DA MATRIZ 67;95;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87886;22260100;ESCOLA MEXICO;Ativo;-43,1918835;-22,9526874;3,30456E+11;Botafogo
RUA CARLINA S/N;147;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;176;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;175;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;171;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;169;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;170;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;174;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;172;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;349;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;173;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA CARLINA S/N;148;11;60011;RIO DE JANEIRO;3304557;OLARIA;88021;21021360;ESCOLA MIGUEL COUTO;Ativo;-43,2643668;-22,8416812;3,30456E+11;Olaria
RUA DOS BANGUENSES S/N;28;238;60011;RIO DE JANEIRO;3304557;BANGU;89358;21825060;ESCOLA MILTON CAMPOS;Ativo;-43,4739016;-22,8878839;3,30456E+11;Bangu
