ENDERECO_L;COD_MUNIC_;NUM_ZONA;NUM_SECAO;COD_LOCALV;NM_BAIRRO;NR_LOCAL_V;NM_LOCALVO;COD_MUNI_1;NM_MUNIC_I;NUM_CEP;lon;lat;CD_GEOCODB;NM_BAIRR_1
AV .CONCEICAO DO PARA  , 1726;41238;26;220;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV .CONCEICAO DO PARA  , 1726;41238;26;223;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV .CONCEICAO DO PARA  , 1726;41238;26;224;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV .CONCEICAO DO PARA  , 1726;41238;26;221;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV .CONCEICAO DO PARA  , 1726;41238;26;222;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV .CONCEICAO DO PARA  , 1726;41238;26;227;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV .CONCEICAO DO PARA  , 1726;41238;26;228;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV .CONCEICAO DO PARA  , 1726;41238;26;225;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV .CONCEICAO DO PARA  , 1726;41238;26;226;13504;SANTA INES;1350;E. M. EMIDIO BERUTTO;3106200;BELO HORIZONTE;31080020;-43,9111274;-19,8800723;3,1062E+11;Santa Ines
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;74;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;72;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;269;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;273;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;73;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;76;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;85;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;86;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;256;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;75;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV ANTONIO PEIXOTO GUIMARAES, 165;41238;30;77;13474;CAICARA;1228;ESCOLA ESTADUAL FRANCISCO BRANT;3106200;BELO HORIZONTE;30770290;-43,9745435;-19,9105491;3,1062E+11;Caicara - Adelaide
AV GETULIO VARGAS, 1059;41238;33;232;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;131;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;133;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;169;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;134;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;127;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;130;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;129;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;132;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;248;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV GETULIO VARGAS, 1059;41238;33;128;13369;FUNCIONARIOS;1457;ESCOLA ESTADUAL BARAO DO RIO BRANCO;3106200;BELO HORIZONTE;30112020;-43,9330139;-19,936985;3,1062E+11;Savassi
AV. ABILIO MACHADO   ,1009;41238;29;138;13503;IPANEMA;1252;ESCOLA MUNICIPAL MARIA DE REZENDE COSTA;3106200;BELO HORIZONTE;30830440;-43,9998555;-19,9064738;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,1009;41238;29;271;13503;IPANEMA;1252;ESCOLA MUNICIPAL MARIA DE REZENDE COSTA;3106200;BELO HORIZONTE;30830440;-43,9998555;-19,9064738;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,1009;41238;29;268;13503;IPANEMA;1252;ESCOLA MUNICIPAL MARIA DE REZENDE COSTA;3106200;BELO HORIZONTE;30830440;-43,9998555;-19,9064738;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,1009;41238;29;246;13503;IPANEMA;1252;ESCOLA MUNICIPAL MARIA DE REZENDE COSTA;3106200;BELO HORIZONTE;30830440;-43,9998555;-19,9064738;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,1009;41238;29;222;13503;IPANEMA;1252;ESCOLA MUNICIPAL MARIA DE REZENDE COSTA;3106200;BELO HORIZONTE;30830440;-43,9998555;-19,9064738;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,1009;41238;29;125;13503;IPANEMA;1252;ESCOLA MUNICIPAL MARIA DE REZENDE COSTA;3106200;BELO HORIZONTE;30830440;-43,9998555;-19,9064738;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,1009;41238;29;137;13503;IPANEMA;1252;ESCOLA MUNICIPAL MARIA DE REZENDE COSTA;3106200;BELO HORIZONTE;30830440;-43,9998555;-19,9064738;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,2085;41238;29;186;13481;PRIMAVERA;1317;ESCOLA ESTADUAL MARIETA BROCHADO;3106200;BELO HORIZONTE;30830000;-44,0075729;-19,8974376;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,2085;41238;29;188;13481;PRIMAVERA;1317;ESCOLA ESTADUAL MARIETA BROCHADO;3106200;BELO HORIZONTE;30830000;-44,0075729;-19,8974376;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,2085;41238;29;183;13481;PRIMAVERA;1317;ESCOLA ESTADUAL MARIETA BROCHADO;3106200;BELO HORIZONTE;30830000;-44,0075729;-19,8974376;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,2085;41238;29;184;13481;PRIMAVERA;1317;ESCOLA ESTADUAL MARIETA BROCHADO;3106200;BELO HORIZONTE;30830000;-44,0075729;-19,8974376;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,2085;41238;29;185;13481;PRIMAVERA;1317;ESCOLA ESTADUAL MARIETA BROCHADO;3106200;BELO HORIZONTE;30830000;-44,0075729;-19,8974376;3,1062E+11;Gloria
AV. ABILIO MACHADO   ,2085;41238;29;187;13481;PRIMAVERA;1317;ESCOLA ESTADUAL MARIETA BROCHADO;3106200;BELO HORIZONTE;30830000;-44,0075729;-19,8974376;3,1062E+11;Gloria
AV. ABILIO MACHADO  , 4020;41238;29;229;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. ABILIO MACHADO  , 4020;41238;29;192;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. ABILIO MACHADO  , 4020;41238;29;191;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. ABILIO MACHADO  , 4020;41238;29;190;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. ABILIO MACHADO  , 4020;41238;29;237;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. ABILIO MACHADO  , 4020;41238;29;230;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. ABILIO MACHADO  , 4020;41238;29;193;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. ABILIO MACHADO  , 4020;41238;29;189;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. ABILIO MACHADO  , 4020;41238;29;194;13489;SAO SALVADOR;1406;CENTRO EDUCACIONAL MINEIRO;3106200;BELO HORIZONTE;30830000;-44,0134881;-19,8888551;3,1062E+11;Serrano
AV. AMAZONAS, 1803;41238;33;87;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;91;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;254;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;257;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;92;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;163;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;89;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;86;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;90;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 1803;41238;33;88;13364;SANTO AGOSTINHO;1309;COLEGIO SANTO AGOSTINHO;3106200;BELO HORIZONTE;30180002;-43,9497544;-19,9258886;3,1062E+11;Santo Agostinho
AV. AMAZONAS, 5154;41238;332;50;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;51;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;52;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;53;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;54;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;55;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;56;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;57;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;58;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;59;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;60;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;61;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;62;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5154;41238;332;63;13244;NOVA SUICA;1074;ESCOLA ESTADUAL MAURICIO MURGEL;3106200;BELO HORIZONTE;30480000;-43,9782197;-19,9294969;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;34;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;35;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;36;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;37;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;38;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;39;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;40;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;41;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;42;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;43;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;44;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;45;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;46;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;47;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;48;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5253;41238;332;49;13240;NOVA SUICA;1066;CEFET-CAMPUS I;3106200;BELO HORIZONTE;30480000;-43,9778853;-19,9298961;3,1062E+11;Nova Suissa
AV. AMAZONAS, 5855;41238;37;23;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;51;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;41;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;17;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;325;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;21;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;50;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;7;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;20;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;16;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;39;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;22;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;49;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;38;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;248;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;48;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;19;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;47;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;52;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;18;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 5855;41238;37;40;13242;GAMELEIRA;1058;ESCOLA ESTADUAL PROF. LEON RENAULT;3106200;BELO HORIZONTE;30510000;-43,9847059;-19,9313179;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;1;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;2;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;263;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;232;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;11;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;12;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;9;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;10;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;15;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;246;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
AV. AMAZONAS, 6825;41238;37;13;13241;NOVA GAMELEIRA;1031;BLOQUEADO - COLEGIO SALESIANO;3106200;BELO HORIZONTE;30510000;-43,9932129;-19,9350593;3,1062E+11;Gameleira
