DS_ENDEREC;CD_LOCALID;NM_LOCALID;NR_ZONA;NR_SECAO;NM_BAIRRO_;NR_LOCAL_V;NM_LOCAL_V;CD_CEP_LOC;lon;lat;CD_GEOCODB;NM_BAIRRO
AV SANTA CRUZ 1655;60011;RIO DE JANEIRO;233;84;REALENGO;1090;COLEGIO DE APLICACAO DR. PAULO GISSONI;21710250;-43,4390817;-22,8780562;3,30456E+11;Realengo
AV. ABELARDO LOBO 5;60011;RIO DE JANEIRO;212;48;JARDIM BOT?NICO;1147;ESCOLA PEDRO ERNESTO;22470240;-43,2041254;-22,960755;3,30456E+11;Lagoa
AV. ABELARDO LOBO 5;60011;RIO DE JANEIRO;212;52;JARDIM BOT?NICO;1147;ESCOLA PEDRO ERNESTO;22470240;-43,2041254;-22,960755;3,30456E+11;Lagoa
AV. ABELARDO LOBO 5;60011;RIO DE JANEIRO;212;53;JARDIM BOT?NICO;1147;ESCOLA PEDRO ERNESTO;22470240;-43,2041254;-22,960755;3,30456E+11;Lagoa
AV. ABELARDO LOBO 5;60011;RIO DE JANEIRO;212;51;JARDIM BOT?NICO;1147;ESCOLA PEDRO ERNESTO;22470240;-43,2041254;-22,960755;3,30456E+11;Lagoa
AV. ABELARDO LOBO 5;60011;RIO DE JANEIRO;212;55;JARDIM BOT?NICO;1147;ESCOLA PEDRO ERNESTO;22470240;-43,2041254;-22,960755;3,30456E+11;Lagoa
AV. ABELARDO LOBO 5;60011;RIO DE JANEIRO;212;49;JARDIM BOT?NICO;1147;ESCOLA PEDRO ERNESTO;22470240;-43,2041254;-22,960755;3,30456E+11;Lagoa
AV. ABELARDO LOBO 5;60011;RIO DE JANEIRO;212;50;JARDIM BOT?NICO;1147;ESCOLA PEDRO ERNESTO;22470240;-43,2041254;-22,960755;3,30456E+11;Lagoa
AV. ABELARDO LOBO 5;60011;RIO DE JANEIRO;212;54;JARDIM BOT?NICO;1147;ESCOLA PEDRO ERNESTO;22470240;-43,2041254;-22,960755;3,30456E+11;Lagoa
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;191;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;126;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;190;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;124;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;193;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;192;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;189;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;125;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
AV. AFRANIO DE MELO FRANCO 330;60011;RIO DE JANEIRO;17;194;LEBLON;1597;PAISSANDU ATL?TICO CLUBE;22430060;-43,2181416;-22,9800009;3,30456E+11;Leblon
BOULEVARD VINTE E OITO DE SETEMBRO 306;60011;RIO DE JANEIRO;19;330;VILA ISABEL;1678;BANCO DO BRASIL S/A;20551031;-43,246312;-22,915749;3,30456E+11;Vila Isabel
RUA CONDE DE BONFIM, 719;60011;RIO DE JANEIRO;171;125;MUDA DA TIJUCA;1260;BANCO DO ESTADO DO RIO DE JANEIRO;20530000;-43,241362;-22,933081;3,30456E+11;Tijuca
RUA CONDE DE BONFIM, 719;60011;RIO DE JANEIRO;171;123;MUDA DA TIJUCA;1260;BANCO DO ESTADO DO RIO DE JANEIRO;20530000;-43,241362;-22,933081;3,30456E+11;Tijuca
RUA CONDE DE BONFIM, 719;60011;RIO DE JANEIRO;171;124;MUDA DA TIJUCA;1260;BANCO DO ESTADO DO RIO DE JANEIRO;20530000;-43,241362;-22,933081;3,30456E+11;Tijuca
PRACA ANHANGAO 112;60011;RIO DE JANEIRO;11;273;BR?S DE PINA;1538;BRAS DE PINA COUNTRY CLUB;21011240;-43,285842;-22,826257;3,30456E+11;Bras de Pina
PRACA ANHANGAO 112;60011;RIO DE JANEIRO;11;274;BR?S DE PINA;1538;BRAS DE PINA COUNTRY CLUB;21011240;-43,285842;-22,826257;3,30456E+11;Bras de Pina
PRACA ANHANGAO 112;60011;RIO DE JANEIRO;11;275;BR?S DE PINA;1538;BRAS DE PINA COUNTRY CLUB;21011240;-43,285842;-22,826257;3,30456E+11;Bras de Pina
PRACA ANHANGAO 112;60011;RIO DE JANEIRO;11;277;BR?S DE PINA;1538;BRAS DE PINA COUNTRY CLUB;21011240;-43,285842;-22,826257;3,30456E+11;Bras de Pina
PRACA ANHANGAO 112;60011;RIO DE JANEIRO;11;278;BR?S DE PINA;1538;BRAS DE PINA COUNTRY CLUB;21011240;-43,285842;-22,826257;3,30456E+11;Bras de Pina
PRACA ANHANGAO 112;60011;RIO DE JANEIRO;11;279;BR?S DE PINA;1538;BRAS DE PINA COUNTRY CLUB;21011240;-43,285842;-22,826257;3,30456E+11;Bras de Pina
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;44;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;48;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;49;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;50;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;43;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;47;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;52;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;45;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;46;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;51;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;53;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;54;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ALMIRANTE FRONTIN S/N_;60011;RIO DE JANEIRO;160;55;RAMOS;1082;ESCOLA TENENTE GENERAL NAPION;21030040;-43,2465326;-22,8442432;3,30456E+11;Mare
AV. ANDRE VESALIO S/N;60011;RIO DE JANEIRO;244;100;CAMPO GRANDE;1180;ESCOLA MUNICIPAL HALFELD;23080430;-43,5684757;-22,8987718;3,30456E+11;Campo Grande
AV. ANDRE VESALIO S/N;60011;RIO DE JANEIRO;244;97;CAMPO GRANDE;1180;ESCOLA MUNICIPAL HALFELD;23080430;-43,5684757;-22,8987718;3,30456E+11;Campo Grande
AV. ANDRE VESALIO S/N;60011;RIO DE JANEIRO;244;98;CAMPO GRANDE;1180;ESCOLA MUNICIPAL HALFELD;23080430;-43,5684757;-22,8987718;3,30456E+11;Campo Grande
AV. ANDRE VESALIO S/N;60011;RIO DE JANEIRO;244;99;CAMPO GRANDE;1180;ESCOLA MUNICIPAL HALFELD;23080430;-43,5684757;-22,8987718;3,30456E+11;Campo Grande
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;9;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;8;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;12;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;10;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;14;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;7;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;13;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;15;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. ANTENOR NAVARRO 537;60011;RIO DE JANEIRO;162;11;BR?S DE PINA;1031;COLEGIO SAO JOAO BOSCO;21012250;-43,2895639;-22,8267696;3,30456E+11;Bras de Pina
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;650;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;627;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;632;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;637;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;873;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;843;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;847;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;699;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;828;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;768;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;885;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. AREIA BRANCA 1510;60011;RIO DE JANEIRO;25;756;SANTA CRUZ;1686;ESCOLA MUNICIPAL TENENTE RENATO CESAR;23525002;-43,6866062;-22,9383334;3,30456E+11;Santa Cruz
AV. ATAULFO DE PAIVA 1003;60011;RIO DE JANEIRO;17;128;LEBLON;1023;BANCO BRADESCO;22440031;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;60011;RIO DE JANEIRO;17;129;LEBLON;1023;BANCO BRADESCO;22440031;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;60011;RIO DE JANEIRO;17;116;LEBLON;1023;BANCO BRADESCO;22440031;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;60011;RIO DE JANEIRO;17;304;LEBLON;1023;BANCO BRADESCO;22440031;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;60011;RIO DE JANEIRO;17;118;LEBLON;1023;BANCO BRADESCO;22440031;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;60011;RIO DE JANEIRO;17;117;LEBLON;1023;BANCO BRADESCO;22440031;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;60011;RIO DE JANEIRO;17;119;LEBLON;1023;BANCO BRADESCO;22440031;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1120;60011;RIO DE JANEIRO;17;136;LEBLON;1546;COL?GIO SAINT PATRICK;22440031;-43,2264029;-22,9850792;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1120;60011;RIO DE JANEIRO;17;166;LEBLON;1546;COL?GIO SAINT PATRICK;22440031;-43,2264029;-22,9850792;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1120;60011;RIO DE JANEIRO;17;162;LEBLON;1546;COL?GIO SAINT PATRICK;22440031;-43,2264029;-22,9850792;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1120;60011;RIO DE JANEIRO;17;164;LEBLON;1546;COL?GIO SAINT PATRICK;22440031;-43,2264029;-22,9850792;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1120;60011;RIO DE JANEIRO;17;165;LEBLON;1546;COL?GIO SAINT PATRICK;22440031;-43,2264029;-22,9850792;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1120;60011;RIO DE JANEIRO;17;163;LEBLON;1546;COL?GIO SAINT PATRICK;22440031;-43,2264029;-22,9850792;3,30456E+11;Leblon
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;58;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;7;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;57;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;53;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;59;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;37;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;55;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;56;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;8;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;36;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 1976;60011;RIO DE JANEIRO;205;54;COPACABANA;1180;ESCOLA MUNICIPAL CICERO PENA;22021001;-43,1811716;-22,968717;3,30456E+11;Copacabana
AV. ATLANTICA 4066;60011;RIO DE JANEIRO;252;1;COPACABANA;1015;BANCO ITAU;22081030;-43,1899223;-22,9844885;3,30456E+11;Copacabana
AV. ATLANTICA 4066;60011;RIO DE JANEIRO;252;2;COPACABANA;1015;BANCO ITAU;22081030;-43,1899223;-22,9844885;3,30456E+11;Copacabana
AV. ATLANTICA 4066;60011;RIO DE JANEIRO;252;3;COPACABANA;1015;BANCO ITAU;22081030;-43,1899223;-22,9844885;3,30456E+11;Copacabana
AV. ATLANTICA 4066;60011;RIO DE JANEIRO;252;4;COPACABANA;1015;BANCO ITAU;22081030;-43,1899223;-22,9844885;3,30456E+11;Copacabana
AV. ATLANTICA 4066;60011;RIO DE JANEIRO;252;5;COPACABANA;1015;BANCO ITAU;22081030;-43,1899223;-22,9844885;3,30456E+11;Copacabana
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;42;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;46;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;43;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;45;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;41;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;49;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;44;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;47;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;48;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;52;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;51;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB 3416;60011;RIO DE JANEIRO;168;50;ENGENHO DA RAINHA;1082;ESCOLA EURICO SALES;20766730;-43,3250027;-22,8473848;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB S/N;60011;RIO DE JANEIRO;175;117;ACARI;1155;E. M. THOMAS JEFFERSON;21530010;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB S/N;60011;RIO DE JANEIRO;175;102;ACARI;1155;E. M. THOMAS JEFFERSON;21530010;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB S/N;60011;RIO DE JANEIRO;175;103;ACARI;1155;E. M. THOMAS JEFFERSON;21530010;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB S/N;60011;RIO DE JANEIRO;175;109;ACARI;1155;E. M. THOMAS JEFFERSON;21530010;-43,3217331;-22,8487197;3,30456E+11;Iraja
AV. AUTOMOVEL CLUB S/N;60011;RIO DE JANEIRO;175;113;ACARI;1155;E. M. THOMAS JEFFERSON;21530010;-43,3217331;-22,8487197;3,30456E+11;Iraja
PRACA ANHANGAO 112;60011;RIO DE JANEIRO;11;276;BR?S DE PINA;1538;BRAS DE PINA COUNTRY CLUB;21011240;-43,285842;-22,826257;3,30456E+11;Bras de Pina
AV. DAS AMERICAS 6120;60011;RIO DE JANEIRO;9;145;BARRA;1171;C. E. VICENTE JANNUZZI;22793080;-43,375561;-22,998983;3,30456E+11;Barra da Tijuca
AV. DAS AMERICAS 6120;60011;RIO DE JANEIRO;9;146;BARRA;1171;C. E. VICENTE JANNUZZI;22793080;-43,375561;-22,998983;3,30456E+11;Barra da Tijuca
AV. DAS AMERICAS 6120;60011;RIO DE JANEIRO;9;147;BARRA;1171;C. E. VICENTE JANNUZZI;22793080;-43,375561;-22,998983;3,30456E+11;Barra da Tijuca
AV. DAS AMERICAS 6120;60011;RIO DE JANEIRO;9;148;BARRA;1171;C. E. VICENTE JANNUZZI;22793080;-43,375561;-22,998983;3,30456E+11;Barra da Tijuca
AV. DAS AMERICAS 6120;60011;RIO DE JANEIRO;9;149;BARRA;1171;C. E. VICENTE JANNUZZI;22793080;-43,375561;-22,998983;3,30456E+11;Barra da Tijuca
AV. DAS AMERICAS 6120;60011;RIO DE JANEIRO;9;216;BARRA;1171;C. E. VICENTE JANNUZZI;22793080;-43,375561;-22,998983;3,30456E+11;Barra da Tijuca
AV. DAS AMERICAS 6120;60011;RIO DE JANEIRO;9;256;BARRA;1171;C. E. VICENTE JANNUZZI;22793080;-43,375561;-22,998983;3,30456E+11;Barra da Tijuca
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;342;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;346;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;343;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;344;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;345;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;337;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;350;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;347;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;348;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;336;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;341;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;351;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;339;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;340;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 6475;60011;RIO DE JANEIRO;118;349;VICENTE DE CARVALHO;1503;CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI);21371310;-43,3188674;-22,8513059;3,30456E+11;Iraja
